apps/erpnext/erpnext/accounts/doctype/pos_profile/pos_profile.py +39,{0} does not belong to Company {1},ـ {0} لا تنتمي إلى شركة {1}
apps/erpnext/erpnext/accounts/report/asset_depreciations_and_balances/asset_depreciations_and_balances.py +119,Cost as on,التكلفة كما في
DocType: Account,Round Off,تقريب الرقم
,Requested Qty,الكمية المطلوبه
DocType: Tax Rule,Use for Shopping Cart,إستخدم لسلة التسوق
apps/erpnext/erpnext/controllers/item_variant.py +66,Value {0} for Attribute {1} does not exist in the list of valid Item Attribute Values for Item {2},قيمة {0} الخاصية أو الصفة المميزة {1} غير موجودة في قائمة قيم الخواص و الصفات المميزة الصحيحة للصنف {2}
apps/erpnext/erpnext/schools/doctype/discussion/discussion.py +33,Discussions,مناقشات
DocType: BOM Item,Scrap %,% الخردة/الهالك
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +45,"Charges will be distributed proportionately based on item qty or amount, as per your selection","سيتم توزيع الرسوم علي أساس  نسبة وتناسب مع كمية أو قيمة الصنف، وذلك حسب اختيارك"
DocType: Maintenance Visit,Purposes,أغراض
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py +105,Atleast one item should be entered with negative quantity in return document,على الأقل يجب إدخال عنصر واحد بقيمة سالبة في مستند المرتجعات
apps/erpnext/erpnext/manufacturing/doctype/workstation/workstation.py +71,"Operation {0} longer than any available working hours in workstation {1}, break down the operation into multiple operations",عملية {0} أطول من أي من ساعات العمل المتاحة في محطة العمل {1}، قم بتقسيم العملية الي عمليات متعددة
,Requested,تم طلبها
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +84,No Remarks,لا ملاحظات
DocType: Purchase Invoice,Overdue,متأخر
DocType: Account,Stock Received But Not Billed,مخزون تم إستلامه ولكن غير مفوتر
apps/erpnext/erpnext/accounts/doctype/account/account.py +87,Root Account must be a group,يجب أن يكون الحساب الأساسي مجموعة
DocType: Fees,FEE.,FEE.
DocType: Salary Slip,Gross Pay + Arrear Amount +Encashment Amount - Total Deduction,إجمالي الراتب + مبلغ المتأخرات + مبلغ تحصيل البدلات - إجمالي الخصم
DocType: Item,Total Projected Qty,إجمالي الكميه المتوقعة
DocType: Monthly Distribution,Distribution Name,إسم التوزيع
DocType: Course,Course Code,رمز المقرر/الكورس
apps/erpnext/erpnext/controllers/stock_controller.py +288,Quality Inspection required for Item {0},تفتيش الجوده مطلوب للصنف {0}
DocType: Quotation,Rate at which customer's currency is converted to company's base currency,المعدل الذي يتم بموجبه تحويل عملة العميل إلى عملة الشركة الأساسية
DocType: Purchase Invoice Item,Net Price (Company Currency),(السعر الصافي (عملة الشركه
DocType: Salary Detail,Condition and Formula Help,مساعدة للشروط و الصيغة/الفورميولا
apps/erpnext/erpnext/config/selling.py +105,Manage Territory Tree.,.إدارة شجرة المنطقة
DocType: Journal Entry Account,Sales Invoice,فاتورة مبيعات
DocType: Journal Entry Account,Party Balance,رصيد الحزب
apps/erpnext/erpnext/accounts/page/pos/pos.js +461,Please select Apply Discount On,الرجاء إختار تطبيق الخصم على
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.py +113,Salary Slip Created,تم إنشاء إيصال مفردات المرتب
DocType: Company,Default Receivable Account,حساب المقبوضات الإفتراضي
DocType: Process Payroll,Create Bank Entry for the total salary paid for the above selected criteria,إنشاء قيد بنكي لإجمالي الراتب المدفوع بناء على المعايير المختار أعلاه
DocType: Stock Entry,Material Transfer for Manufacture,مواد مرحلة للتصنيع
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +18,Discount Percentage can be applied either against a Price List or for all Price List.,.نسبة خصم يمكن تطبيقها إما مقابل قائمة الأسعار أو لجميع قوائم الأسعار
DocType: Purchase Invoice,Half-yearly,نصف سنوي
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +391,Accounting Entry for Stock,القيود المحاسبية لمخزون
DocType: Vehicle Service,Engine Oil,زيت المحرك
DocType: Sales Invoice,Sales Team1,فريق البيع1
apps/erpnext/erpnext/accounts/doctype/asset/asset.py +38,Item {0} does not exist,الصنف {0} غير موجود
DocType: Attendance Tool Student,Attendance Tool Student,أداة تسجيل الحضور للطالب
DocType: Sales Invoice,Customer Address,عنوان العميل
apps/erpnext/erpnext/projects/doctype/timesheet/timesheet.py +118,Row {0}: Completed Qty must be greater than zero.,.صف {0}: الكميه المكتمله يجب ان تكون اكبر من الصفر
DocType: Purchase Invoice,Apply Additional Discount On,تطبيق خصم إضافي على
DocType: Account,Root Type,نوع الأساس
DocType: Item,FIFO,FIFO
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py +125,Row # {0}: Cannot return more than {1} for Item {2},الصف # {0}: لا يمكن إرجاع أكثر من {1} للصنف {2}
apps/erpnext/erpnext/buying/page/purchase_analytics/purchase_analytics.js +76,Plot,رسم بياني
DocType: Item Group,Show this slideshow at the top of the page,إظهر عرض الشرائح هذا في أعلى الصفحة
DocType: BOM,Item UOM,وحدة قياس الصنف
DocType: Sales Taxes and Charges,Tax Amount After Discount Amount (Company Currency),(قيمة الضريبه بعد قيمة الخصم (عملة الشركه
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +141,Target warehouse is mandatory for row {0},المستودع المستهدف إلزامي لصف {0}
DocType: Cheque Print Template,Primary Settings,الإعدادات الأولية
DocType: Purchase Invoice,Select Supplier Address,إختار عنوان المورد
apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.js +371,Add Employees,إضافة موظفين
DocType: Purchase Invoice Item,Quality Inspection,فحص الجودة
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +155,Extra Small,صغير جدا
DocType: Company,Standard Template,نموزج قياسي معد سابقا من النظام
DocType: Training Event,Theory,نظرية
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +704,Warning: Material Requested Qty is less than Minimum Order Qty,تحذير : كمية المواد المطلوبة  هي أقل من الحد الأدنى لطلب الكمية
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +207,Account {0} is frozen,الحساب {0} مجمَّد
DocType: Company,Legal Entity / Subsidiary with a separate Chart of Accounts belonging to the Organization.,.كيان قانوني / فرعي مع دليل حسابات مستقل يخص المنظمة
DocType: Payment Request,Mute Email,إيقاف أو كتم البريد الإلكتروني
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +29,"Food, Beverage & Tobacco",الغذاء و المشروبات و التبغ
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +623,Can only make payment against unbilled {0},لغير المفوتر يمكنك فقط إدخال دفع مقابل {0}
apps/erpnext/erpnext/controllers/selling_controller.py +129,Commission rate cannot be greater than 100,معدل العمولة لا يمكن أن يكون أكبر من 100
DocType: Stock Entry,Subcontract,تعاقد من الباطن
apps/erpnext/erpnext/public/js/utils/party.js +146,Please enter {0} first,الرجاء إدخال {0} أولا
apps/erpnext/erpnext/hr/doctype/daily_work_summary/daily_work_summary.py +64,No replies from,لا توجد ردود من
DocType: Production Order Operation,Actual End Time,وقت الإنتهاء الفعلي
DocType: Production Planning Tool,Download Materials Required,تنزيل تقرير المواد المطلوبة
DocType: Item,Manufacturer Part Number,رقم القطعة لدي الصانع
DocType: Production Order Operation,Estimated Time and Cost,الوقت والتكلفة المقدرين
DocType: Bin,Bin,صندوق
DocType: SMS Log,No of Sent SMS,التي أرسلت SMS عدد الرسائل النصيه القصيره
DocType: Account,Expense Account,حساب المصروفات
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +49,Software,البرمجيات
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +162,Colour,لون
DocType: Training Event,Scheduled,تم إدراجه في جدول المواعيد
apps/erpnext/erpnext/config/buying.py +18,Request for quotation.,.طلب عرض أسعار
apps/erpnext/erpnext/selling/doctype/product_bundle/product_bundle.js +13,"Please select Item where ""Is Stock Item"" is ""No"" and ""Is Sales Item"" is ""Yes"" and there is no other Product Bundle",يرجي إختيار صنف حيث ""هو صنف مخزون"" يكون ""لا "" و ""هو صنف بيع"" يكون ""نعم"" ولا يوجد حزمة منتج آخر
DocType: Student Log,Academic,أكاديمي
apps/erpnext/erpnext/controllers/accounts_controller.py +482,Total advance ({0}) against Order {1} cannot be greater than the Grand Total ({2}),إجمالي المقدم ({0}) مقابل الأمر {1} لا يمكن أن يكون أكبر من المجموع الكلي ({2})
DocType: Sales Partner,Select Monthly Distribution to unevenly distribute targets across months.,.إختار التوزيع الشهري لتوزيع التارجتات، توزيع غير متساوي على مدى عدة شهور
DocType: Purchase Invoice Item,Valuation Price,سعر التقييم
DocType: Stock Reconciliation,SR/,SR/
DocType: Vehicle,Diesel,ديزل
apps/erpnext/erpnext/stock/get_item_details.py +293,Price List Currency not selected,قائمة أسعار العملات غير محددة
DocType: Assessment,Results,النتائج
,Student Monthly Attendance Sheet,ورقة حضور الطلاب الشهريه
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +177,Employee {0} has already applied for {1} between {2} and {3},موظف {0}  تقدم بالطلب بالفعل ل {1} بين {2} و {3}
apps/erpnext/erpnext/projects/report/project_wise_stock_tracking/project_wise_stock_tracking.py +30,Project Start Date,تاريخ بدء المشروع
apps/erpnext/erpnext/accounts/report/accounts_receivable/accounts_receivable.html +8,Until,حتى
